7 -0.210  000000|26-2 0.000  0 000 .0  .6  DCTim=0TotalTime=28236 19-0.193  0.000  0. 0| 19260 . 000 0|CaTe282581
 -0.560 -0.529  0.000  0.000  0.000  0.000 |  -4.929 -6.124  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282608
 -0.513 -0.494  0.000  0.000  0.000  0.000 |  -5.230 -6.766  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282432
 -0.479 -0.553  0.000  0.000  0.000  0.000 |  -4.891 -6.393  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282442
 -0.467 -0.482  0.000  0.000  0.000  0.000 |  -5.072 -6.687  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282607
 -0.481 -0.492  0.000  0.000  0.000  0.000 |  -4.839 -6.695  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282432
 -0.473 -0.564  0.000  0.000  0.000  0.000 |  -4.858 -6.627  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282417
 -0.456 -0.528  0.000  0.000  0.000  0.000 |  -4.867 -6.949  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282618
 -0.512 -0.579  0.000  0.000  0.000  0.000 |  -5.100 -6.335  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282435
 -0.531 -0.508  0.000  0.000  0.000  0.000 |  -4.778 -6.313  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282422
 -0.480 -0.530  0.000  0.000  0.000  0.000 |  -5.282 -6.320  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282662
 -0.458 -0.524  0.000  0.000  0.000  0.000 |  -4.901 -6.405  0.000  0.000  0.000  0.000 | 0.63 | ADCTime=36000 TotalTime=282426
 -0.455 -0.512  0.000  0.000  0.000  0.000 |  -5.296 -6.692  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282410
 -0.478 -0.519  0.000  0.000  0.000  0.000 |  -4.976 -6.789  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282679
 -0.491 -0.501  0.000  0.000  0.000  0.000 |  -4.722 -6.481  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282406
 -0.459 -0.490  0.000  0.000  0.000  0.000 |  -4.914 -6.481  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282438
 -0.475 -0.524  0.000  0.000  0.000  0.000 |  -5.085 -6.722  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282648
 -0.456 -0.536  0.000  0.000  0.000  0.000 |  -4.954 -6.389  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282424
Resetting trip
  0.798  0.675  0.000  0.000  0.000  0.000 |  -1.054 -3.249  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282622
 -0.191 -0.206  0.000  0.000  0.000  0.000 |  -1.626 -2.604  0.000  0.000  0.000  0.000 | 0.63 | ADCTime=36000 TotalTime=282613
Total trips: 4 -0.117  2.588  0.000  0.000  0.000  0.000 |  -1.519 -1.635  0.000  0.000  0.000  0.000 | 0.64 | ADCTime=36000 TotalTime=282404
 -0.150 27.876  0.000  0.000  0.000  0.000 |  -1.259 164.195  0.000  0.000  0.000  0.000 | 0.65 | ADCTime=36000 TotalTime=282438
 -0.218 43.914  0.000  0.000  0.000  0.000 |  -1.626 342.639  0.000  0.000  0.000  0.000 | 0.66 | ADCTime=36000 TotalTime=282650
 -0.207 60.150  0.000  0.000  0.000  0.000 |  -1.048 520.898  0.000  0.000  0.000  0.000 | 0.68 | ADCTime=36000 TotalTime=282435
 -0.196 76.615  0.000  0.000  0.000  0.000 |  -1.249 699.380  0.000  0.000  0.000  0.000 | 0.70 | ADCTime=36000 TotalTime=282425
 -0.193 92.532  0.000  0.000  0.000  0.000 |  -1.346 877.323  0.000  0.000  0.000  0.000 | 0.72 | ADCTime=36000 TotalTime=282667
 -0.165 108.579  0.000  0.000  0.000  0.000 |  -1.455 1054.247  0.000  0.000  0.000  0.000 | 0.73 | ADCTime=36000 TotalTime=282429
 -0.146 124.987  0.000  0.000  0.000  0.000 |  -1.662 1230.877  0.000  0.000  0.000  0.000 | 0.75 | ADCTime=36000 TotalTime=282424
 -0.194 140.717  0.000  0.000  0.000  0.000 |  -1.621 1409.016  0.000  0.000  0.000  0.000 | 0.78 | ADCTime=36000 TotalTime=282621
 18.768 136.955  0.000  0.000  0.000  0.000 |  66.168 1502.713  0.000  0.000  0.000  0.000 | 0.80 | ADCTime=36000 TotalTime=282415
 35.991 136.960  0.000  0.000  0.000  0.000 |  244.996 1502.850  0.000  0.000  0.000  0.000 | 0.81 | ADCTime=36000 TotalTime=282431
 53.004 136.899  0.000  0.000  0.000  0.000 |  423.818 1502.862  0.000  0.000  0.000  0.000 | 0.81 | ADCTime=36000 TotalTime=282627
 70.308 136.923  0.000  0.000  0.000  0.000 |  603.490 1502.814  0.000  0.000  0.000  0.000 | 0.84 | ADCTime=36000 TotalTime=282444
 87.368 136.900  0.000  0.000  0.000  0.000 |  782.454 1503.231  0.000  0.000  0.000  0.000 | 0.86 | ADCTime=36000 TotalTime=282404
 104.174 136.921  0.000  0.000  0.000  0.000 |  960.881 1502.786  0.000  0.000  0.000  0.000 | 0.86 | ADCTime=36000 TotalTime=282757
 121.195 136.982  0.000  0.000  0.000  0.000 |  1138.223 1502.809  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282435
 138.203 136.957  0.000  0.000  0.000  0.000 |  1315.229 1502.991  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282430
 154.823 136.888  0.000  0.000  0.000  0.000 |  1490.838 1502.841  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282629
 144.541 136.894  0.000  0.000  0.000  0.000 |  1510.244 1502.904  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282416
 144.562 136.945  0.000  0.000  0.000  0.000 |  1510.096 1502.580  0.000  0.000  0.000  0.000 | 0.93 | ADCTime=36000 TotalTime=282414
 144.603 136.911  0.000  0.000  0.000  0.000 |  1510.141 1502.592  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282712
 144.533 136.930  0.000  0.000  0.000  0.000 |  1510.088 1502.627  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282416
 144.582 136.953  0.000  0.000  0.000  0.000 |  1509.978 1502.892  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282432
 144.514 136.920  0.000  0.000  0.000  0.000 |  1510.336 1502.594  0.000  0.000  0.000  0.000 | 0.93 | ADCTime=36000 TotalTime=282697
 144.546 136.996  0.000  0.000  0.000  0.000 |  1510.081 1502.621  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282423
 144.590 136.964  0.000  0.000  0.000  0.000 |  1510.242 1502.761  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282430
 144.601 136.927  0.000  0.000  0.000  0.000 |  1510.222 1502.551  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282628
 144.603 136.914  0.000  0.000  0.000  0.000 |  1510.126 1502.753  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282434
 144.590 136.921  0.000  0.000  0.000  0.000 |  1509.861 1502.568  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282413
 144.597 136.880  0.000  0.000  0.000  0.000 |  1510.041 1502.814  0.000  0.000  0.000  0.000 | 0.93 | ADCTime=36000 TotalTime=282643
 144.616 136.902  0.000  0.000  0.000  0.000 |  1510.281 1502.736  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282419
 144.609 136.937  0.000  0.000  0.000  0.000 |  1510.063 1502.926  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282432
 144.614 136.934  0.000  0.000  0.000  0.000 |  1509.918 1502.545  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282657
 144.599 136.964  0.000  0.000  0.000  0.000 |  1510.132 1503.009  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282428
 144.661 136.947  0.000  0.000  0.000  0.000 |  1510.017 1502.819  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282438
 144.595 136.879  0.000  0.000  0.000  0.000 |  1509.896 1502.738  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282668
 144.643 136.971  0.000  0.000  0.000  0.000 |  1509.896 1502.562  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282437
 144.639 136.958  0.000  0.000  0.000  0.000 |  1510.166 1502.761  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282428
 144.634 136.935  0.000  0.000  0.000  0.000 |  1510.226 1502.599  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282694
 144.618 136.920  0.000  0.000  0.000  0.000 |  1510.462 1502.782  0.000  0.000  0.000  0.000 | 0.93 | ADCTime=36000 TotalTime=282428
 144.599 136.929  0.000  0.000  0.000  0.000 |  1509.962 1502.805  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282421
 144.644 136.970  0.000  0.000  0.000  0.000 |  1510.224 1502.609  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282647
 144.625 136.931  0.000  0.000  0.000  0.000 |  1509.904 1502.913  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282448
 144.613 136.929  0.000  0.000  0.000  0.000 |  1510.058 1502.510  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282438
 144.653 136.902  0.000  0.000  0.000  0.000 |  1510.211 1502.721  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282720
 144.726 136.980  0.000  0.000  0.000  0.000 |  1510.235 1502.487  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282436
 144.655 136.932  0.000  0.000  0.000  0.000 |  1509.934 1502.791  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282434
 144.646 136.881  0.000  0.000  0.000  0.000 |  1510.116 1503.459  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282698
 144.639 136.931  0.000  0.000  0.000  0.000 |  1510.123 1502.751  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282441
 144.675 136.960  0.000  0.000  0.000  0.000 |  1510.024 1502.686  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282427
 144.670 136.969  0.000  0.000  0.000  0.000 |  1510.247 1502.454  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282688
 144.687 136.919  0.000  0.000  0.000  0.000 |  1510.089 1502.525  0.000  0.000  0.000  0.000 | 0.93 | ADCTime=36000 TotalTime=282433
 144.645 136.915  0.000  0.000  0.000  0.000 |  1510.214 1502.966  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282435
 144.737 136.946  0.000  0.000  0.000  0.000 |  1510.040 1503.167  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282655
 144.703 136.929  0.000  0.000  0.000  0.000 |  1510.073 1502.727  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282428
 144.716 136.916  0.000  0.000  0.000  0.000 |  1509.916 1502.882  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282433
 144.732 136.947  0.000  0.000  0.000  0.000 |  1510.022 1502.512  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282749
 144.752 136.941  0.000  0.000  0.000  0.000 |  1510.004 1502.799  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282442
 144.724 136.886  0.000  0.000  0.000  0.000 |  1510.231 1502.463  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282421
 144.722 136.915  0.000  0.000  0.000  0.000 |  1509.909 1502.663  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282646
 144.675 136.885  0.000  0.000  0.000  0.000 |  1509.964 1502.746  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282445
 144.718 136.952  0.000  0.000  0.000  0.000 |  1510.261 1502.706  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282430
 144.692 136.918  0.000  0.000  0.000  0.000 |  1509.942 1502.801  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282643
 144.769 136.930  0.000  0.000  0.000  0.000 |  1510.087 1502.757  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282430
 144.713 136.962  0.000  0.000  0.000  0.000 |  1510.034 1502.756  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282423
 144.692 136.951  0.000  0.000  0.000  0.000 |  1509.754 1502.809  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282690
 144.629 136.961  0.000  0.000  0.000  0.000 |  1509.930 1502.789  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282422
4
Forcing trip on cha 4
 144.771 -0.400  0.000  0.000  0.000  0.000 |  1510.132 -6.546  0.000  0.000  0.000  0.000 | 0.85 | ADCTime=36000 TotalTime=282625
 144.752 -0.548  0.000  0.000  0.000  0.000 |  1510.027 -6.086  0.000  0.000  0.000  0.000 | 0.85 | ADCTime=36000 TotalTime=282624
 144.758 -0.506  0.000  0.000  0.000  0.000 |  1509.938 -6.170  0.000  0.000  0.000  0.000 | 0.85 | ADCTime=36000 TotalTime=282455
5
Forcing trip on cha 5
 -0.270 -0.526  0.000  0.000  0.000  0.000 |  -5.418 -6.201  0.000  0.000  0.000  0.000 | 0.81 | ADCTime=36000 TotalTime=282627
 -0.484 -0.532  0.000  0.000  0.000  0.000 |  -5.041 -6.573  0.000  0.000  0.000  0.000 | 0.81 | ADCTime=36000 TotalTime=282618
 -0.479 -0.523  0.000  0.000  0.000  0.000 |  -5.055 -6.402  0.000  0.000  0.000  0.000 | 0.79 | ADCTime=36000 TotalTime=282398
 -0.517 -0.490  0.000  0.000  0.000  0.000 |  -5.296 -6.344  0.000  0.000  0.000  0.000 | 0.80 | ADCTime=36000 TotalTime=282429
 -0.515 -0.535  0.000  0.000  0.000  0.000 |  -4.769 -6.058  0.000  0.000  0.000  0.000 | 0.81 | ADCTime=36000 TotalTime=282623
 -0.387 -0.557  0.000  0.000  0.000  0.000 |  -4.957 -6.444  0.000  0.000  0.000  0.000 | 0.81 | ADCTime=36000 TotalTime=282427
 -0.539 -0.595  0.000  0.000  0.000  0.000 |  -4.890 -5.922  0.000  0.000  0.000  0.000 | 0.81 | ADCTime=36000 TotalTime=282406
 -0.489 -0.477  0.000  0.000  0.000  0.000 |  -5.422 -6.517  0.000  0.000  0.000  0.000 | 0.81 | ADCTime=36000 TotalTime=282671
 -0.464 -0.540  0.000  0.000  0.000  0.000 |  -5.456 -6.231  0.000  0.000  0.000  0.000 | 0.82 | ADCTime=36000 TotalTime=282404
 -0.476 -0.522  0.000  0.000  0.000  0.000 |  -4.944 -6.259  0.000  0.000  0.000  0.000 | 0.81 | ADCTime=36000 TotalTime=282439
 -0.447 -0.488  0.000  0.000  0.000  0.000 |  -5.023 -6.621  0.000  0.000  0.000  0.000 | 0.70 | ADCTime=36000 TotalTime=282632
 -0.481 -0.584  0.000  0.000  0.000  0.000 |  -5.231 -6.589  0.000  0.000  0.000  0.000 | 0.70 | ADCTime=36000 TotalTime=282427
 -0.555 -0.537  0.000  0.000  0.000  0.000 |  -4.978 -6.669  0.000  0.000  0.000  0.000 | 0.70 | ADCTime=36000 TotalTime=282406
 -0.487 -0.474  0.000  0.000  0.000  0.000 |  -5.109 -6.406  0.000  0.000  0.000  0.000 | 0.70 | ADCTime=36000 TotalTime=282668
 -0.498 -0.468  0.000  0.000  0.000  0.000 |  -4.900 -6.445  0.000  0.000  0.000  0.000 | 0.70 | ADCTime=36000 TotalTime=282417
 -0.444 -0.604  0.000  0.000  0.000  0.000 |  -5.274 -6.432  0.000  0.000  0.000  0.000 | 0.69 | ADCTime=36000 TotalTime=282412
 -0.480 -0.533  0.000  0.000  0.000  0.000 |  -5.069 -6.537  0.000  0.000  0.000  0.000 | 0.69 | ADCTime=36000 TotalTime=282695
 -0.494 -0.518  0.000  0.000  0.000  0.000 |  -5.240 -6.314  0.000  0.000  0.000  0.000 | 0.70 | ADCTime=36000 TotalTime=282411
 -0.450 -0.641  0.000  0.000  0.000  0.000 |  -4.952 -6.744  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282424
 -0.495 -0.546  0.000  0.000  0.000  0.000 |  -5.376 -6.558  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282694
 -0.474 -0.562  0.000  0.000  0.000  0.000 |  -5.630 -6.654  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282449
 -0.474 -0.502  0.000  0.000  0.000  0.000 |  -5.650 -6.221  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282406
 -0.461 -0.542  0.000  0.000  0.000  0.000 |  -5.021 -6.680  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282630
 -0.488 -0.564  0.000  0.000  0.000  0.000 |  -5.332 -6.520  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282428
 -0.475 -0.560  0.000  0.000  0.000  0.000 |  -5.177 -6.357  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282393
 -0.486 -0.499  0.000  0.000  0.000  0.000 |  -5.306 -6.376  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282632
 -0.415 -0.591  0.000  0.000  0.000  0.000 |  -5.289 -6.426  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282417
 -0.474 -0.499  0.000  0.000  0.000  0.000 |  -5.004 -6.377  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282414
 -0.478 -0.584  0.000  0.000  0.000  0.000 |  -4.675 -6.565  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282603
 -0.475 -0.563  0.000  0.000  0.000  0.000 |  -4.715 -6.837  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282427
 -0.506 -0.564  0.000  0.000  0.000  0.000 |  -5.198 -6.852  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282429
 -0.456 -0.585  0.000  0.000  0.000  0.000 |  -5.157 -6.505  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282606
 -0.432 -0.546  0.000  0.000  0.000  0.000 |  -5.199 -6.344  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282437
 -0.419 -0.520  0.000  0.000  0.000  0.000 |  -4.803 -6.464  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282424
 -0.502 -0.503  0.000  0.000  0.000  0.000 |  -4.859 -6.464  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282636
 -0.483 -0.491  0.000  0.000  0.000  0.000 |  -4.826 -6.516  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282432
 -0.504 -0.493  0.000  0.000  0.000  0.000 |  -4.789 -6.606  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282427
 -0.513 -0.534  0.000  0.000  0.000  0.000 |  -5.101 -7.064  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282638
 -0.497 -0.544  0.000  0.000  0.000  0.000 |  -5.069 -6.029  0.000  0.000  0.000  0.000 | 0.61 | ADCTime=36000 TotalTime=282439
Resetting trip
  0.836  0.699  0.000  0.000  0.000  0.000 |  -1.740 -2.842  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36001 TotalTime=282538
 -0.213 -0.175  0.000  0.000  0.000  0.000 |  -1.326 -3.017  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282549
Total trips: 57 -0.19800  0.000  .000 |  -1.7 -2.906 .00  0.000 0.000  000 | .63| ADCTime=36000 TotalTime=282394
 -0.211 -0.222  0.000  0.000  0.000  0.000 |  -1.829 -2.957  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282522
 -0.210 -0.204  0.000  0.000  0.000  0.000 |  -1.727 -2.862  0.000  0.000  0.000  0.000 | 0.63 | ADCTime=36000 TotalTime=282711
 -0.176 -0.206  0.000  0.000  0.000  0.000 |  -1.712 -3.112  0.000  0.000  0.000  0.000 | 0.62 | ADCTime=36000 TotalTime=282419
 -0.176 -0.210  0.000  0.000  0.000  0.000 |  -1.701 -2.804  0.000  0.000  0.000  0.000 | 0.63 | ADCTime=36000 TotalTime=282420
 -0.219 -0.233  0.000  0.000  0.000  0.000 |  -1.456 -2.402  0.000  0.000  0.000  0.000 | 0.63 | ADCTime=36000 TotalTime=282600
 -0.194 12.495  0.000  0.000  0.000  0.000 |  -1.409 13.877  0.000  0.000  0.000  0.000 | 0.64 | ADCTime=36000 TotalTime=282405
 -0.206 30.113  0.000  0.000  0.000  0.000 |  -1.271 191.168  0.000  0.000  0.000  0.000 | 0.66 | ADCTime=36000 TotalTime=282427
 -0.188 46.532  0.000  0.000  0.000  0.000 |  -1.457 369.748  0.000  0.000  0.000  0.000 | 0.68 | ADCTime=36000 TotalTime=282694
 -0.148 62.829  0.000  0.000  0.000  0.000 |  -1.502 549.021  0.000  0.000  0.000  0.000 | 0.70 | ADCTime=36000 TotalTime=282404
 -0.171 78.898  0.000  0.000  0.000  0.000 |  -1.746 726.985  0.000  0.000  0.000  0.000 | 0.71 | ADCTime=36000 TotalTime=282694
 -0.141 95.180  0.000  0.000  0.000  0.000 |  -1.619 904.598  0.000  0.000  0.000  0.000 | 0.73 | ADCTime=36000 TotalTime=282423
 -0.161 111.213  0.000  0.000  0.000  0.000 |  -1.090 1081.573  0.000  0.000  0.000  0.000 | 0.75 | ADCTime=36000 TotalTime=282406
 -0.219 126.993  0.000  0.000  0.000  0.000 |  -1.471 1258.392  0.000  0.000  0.000  0.000 | 0.77 | ADCTime=36000 TotalTime=282566
 -0.230 143.433  0.000  0.000  0.000  0.000 |  -1.787 1435.424  0.000  0.000  0.000  0.000 | 0.76 | ADCTime=36000 TotalTime=282436
 21.781 136.942  0.000  0.000  0.000  0.000 |  96.207 1502.592  0.000  0.000  0.000  0.000 | 0.82 | ADCTime=36000 TotalTime=282426
 38.827 136.924  0.000  0.000  0.000  0.000 |  274.814 1502.731  0.000  0.000  0.000  0.000 | 0.80 | ADCTime=36000 TotalTime=282626
 55.860 136.968  0.000  0.000  0.000  0.000 |  454.086 1502.866  0.000  0.000  0.000  0.000 | 0.82 | ADCTime=36000 TotalTime=282440
 73.459 136.905  0.000  0.000  0.000  0.000 |  635.568 1502.329  0.000  0.000  0.000  0.000 | 0.86 | ADCTime=36000 TotalTime=282427
 90.129 136.912  0.000  0.000  0.000  0.000 |  814.983 1502.716  0.000  0.000  0.000  0.000 | 0.86 | ADCTime=36000 TotalTime=282637
 107.449 136.877  0.000  0.000  0.000  0.000 |  993.031 1502.797  0.000  0.000  0.000  0.000 | 0.86 | ADCTime=36000 TotalTime=282446
 124.262 136.908  0.000  0.000  0.000  0.000 |  1170.385 1503.029  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282430
 141.111 136.897  0.000  0.000  0.000  0.000 |  1347.434 1502.708  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282624
 146.066 136.843  0.000  0.000  0.000  0.000 |  1509.687 1502.807  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282440
 144.448 136.900  0.000  0.000  0.000  0.000 |  1509.996 1502.651  0.000  0.000  0.000  0.000 | 0.93 | ADCTime=36000 TotalTime=282437
 144.477 136.863  0.000  0.000  0.000  0.000 |  1510.246 1502.906  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282618
 144.515 136.943  0.000  0.000  0.000  0.000 |  1509.907 1502.545  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282432
 144.480 136.939  0.000  0.000  0.000  0.000 |  1509.978 1502.665  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282439
 144.551 136.873  0.000  0.000  0.000  0.000 |  1510.021 1502.899  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282658
 144.501 136.983  0.000  0.000  0.000  0.000 |  1509.897 1502.864  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282438
 144.557 136.973  0.000  0.000  0.000  0.000 |  1510.329 1502.657  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282445
 144.568 136.902  0.000  0.000  0.000  0.000 |  1510.203 1502.691  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282656
 144.498 136.916  0.000  0.000  0.000  0.000 |  1510.062 1502.714  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282435
 144.566 136.934  0.000  0.000  0.000  0.000 |  1510.027 1502.812  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282431
 144.557 136.905  0.000  0.000  0.000  0.000 |  1510.246 1502.346  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282623
 144.577 136.935  0.000  0.000  0.000  0.000 |  1509.958 1502.842  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282455
 144.646 136.833  0.000  0.000  0.000  0.000 |  1510.031 1502.723  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282418
 144.587 136.983  0.000  0.000  0.000  0.000 |  1510.168 1502.529  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282607
 144.627 136.917  0.000  0.000  0.000  0.000 |  1510.201 1502.726  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282433
 144.663 136.948  0.000  0.000  0.000  0.000 |  1510.101 1502.539  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282438
 144.587 136.948  0.000  0.000  0.000  0.000 |  1510.052 1502.971  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282675
 144.664 136.960  0.000  0.000  0.000  0.000 |  1510.023 1502.659  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282431
 144.549 136.947  0.000  0.000  0.000  0.000 |  1510.281 1502.435  0.000  0.000  0.000  0.000 | 0.92 | ADCTime=36000 TotalTime=282422
 144.592 136.931  0.000  0.000  0.000  0.000 |  1510.247 1502.562  0.000  0.000  0.000  0.000 | 0.89 | ADCTime=36000 TotalTime=282615
 144.650 136.958  0.000  0.000  0.000  0.000 |  1509.889 1502.745  0.000  0.000  0.000  0.000 | 0.90 | ADCTime=36000 TotalTime=282445
 144.611 136.909  0.000  0.000  0.000  0.000 |  1510.101 1502.681  0.000  0.000  0.000  0.000 | 0.91 | ADCTime=36000 TotalTime=282434
